INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
39321	10	1	21277	21278	21490	21491	21492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39322	10	1	21277	21278	21490	21491	21492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39330	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39331	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39332	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39340	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39341	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39342	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39350	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39351	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39352	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39360	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39361	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39362	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39370	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39371	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39372	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39380	10	1	21277	21278	21493	21494	21495	21496	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39381	10	1	21277	21278	21493	21494	21495	21496	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39382	10	1	21277	21278	21493	21494	21495	21496	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39390	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39391	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39392	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39400	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39401	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39402	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39410	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39411	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39412	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39420	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39421	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39422	10	1	21277	21278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##燕子坞高级
39430	210	1	21279	21280	21281	21282	21383	21484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39431	210	1	21279	21280	21281	21282	21383	21484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39432	210	1	21279	21280	21281	21282	21383	21484	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##
39440	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39441	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39442	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39443	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39444	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39445	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39446	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39447	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39448	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39449	10	1	1853	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39450	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39451	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39452	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39453	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39454	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39455	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39456	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39457	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39458	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39459	10	1	1852	1861	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42040	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42041	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42042	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42090	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42091	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42092	210	1	21229	21230	21231	21232	21233	21474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##活动九黎逆袭
42382	210	1	21113	21114	21115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42383	210	1	21113	21114	21115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42384	210	1	21113	21114	21115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42385	210	1	21113	21114	21115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42391	210	1	21113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##三神副本
42967	210	1	21116	21117	21118	21119	21120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42968	210	1	21116	21117	21118	21119	21120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42969	210	1	21116	21117	21118	21119	21120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42972	210	1	21116	21117	21118	21119	21120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42975	210	1	21116	21117	21118	21119	21120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##琅嬛福地简单
43970	210	1	21121	21122	21123	21124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43971	210	1	21121	21122	21123	21124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43973	210	1	21121	21122	21123	21124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43975	210	1	21121	21122	21123	21124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##天荒诛魔
44004	210	1	21126	21127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44005	210	1	21126	21127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44006	210	1	21126	21127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##血战雁门关
45001	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45002	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45003	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45004	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45005	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45006	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45007	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45008	100	1	21365	21366	21367	21369	21370	21415	21422	21423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45010	100	1	21365	21366	21369	21371	21406	21502	21502	21503	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45011	100	1	21358	21400	21401	21499	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45414	210	1	21129	21130	21131	21132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45415	210	1	21129	21130	21131	21132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45416	210	1	21129	21130	21131	21132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45417	210	1	21129	21130	21131	21132	21500	21501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##幻境试炼
45800	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45801	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45802	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45803	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45804	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45805	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45806	210	1	21138	21472	21538	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45807	210	1	21138	21472	21538	21539	21540	21541	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##五方境
47100	210	1	21405	21413	21424	21425	21536	21537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47101	210	1	21137	21138	21473	21405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47102	210	1	21137	21138	21473	21405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47103	210	1	21137	21138	21473	21405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47104	210	1	21137	21138	21473	21405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47105	210	1	21405	21413	21424	21425	21536	21537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48051	100	1	21426	21504	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48052	100	1	21426	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48053	100	1	21427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50000	210	1	21134	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50001	210	1	21134	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50002	210	1	21134	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##50003	210	1	21134	21135	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##50004	210	1	21134	21135	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##50005	210	1	21134	21135	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##50006	210	1	21134	21135	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
##50007	210	1	21134	21135	21136	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
